Customer - Street,Customer - city,Customer - ZIP,Customer - Name,Customer - Last name,Customer - Phone Number,Customer - Email,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. 22 Stycznia 118,Olsztyn,10-572,Alicja,Czarnecka,69 458 55 03,AlicjaCzarnecka@armyspy.com,34414094699,08/12/19,92VCKB,Hoodies,215
ul. Brożka Jana 109,Warszawa,01-442,Oliwia,Rutkowska,66 900 63 52,OliwiaRutkowska@superrito.com,96706520599,15/03/19,RI0RL3,Dress,162
ul. Harnama Szymona 137,Łódź,91-430,Asia,Kozłowska,53 779 88 80,AsiaKozlowska@cuvox.de,37947116399,06/07/18,YY3I7O,Shoes,186
ul. Trębacka 87,Łódź,93-367,Wojciecha,Nowak,66 825 58 14,WojciechaNowak@jourrapide.com,78935931999,15/07/17,DU1VY1,T-shirt,147
ul. Ordonówny Hanki 92,Warszawa,03-139,Karolina,Sawicka,60 810 39 45,KarolinaSawicka@einrot.com,41530488399,10/09/17,EFRA4F,Leatherjackets,295
ul. Grażyńskiego Michała 133,Rybnik,44-253,Tekla,Sawicka,88 110 60 36,TeklaSawicka@gustr.com,91266182799,12/05/19,XRP2P5,Sweater,39
ul. Hiszpańska 135,Zielona Góra,65-943,Gustaw,Kozłowski,66 115 22 48,GustawKozlowski@rhyta.com,96224433999,11/11/19,RZU5PW,Boots,236
ul. Seminaryjska 41,Kielce,25-372,Wacława,Pawłowska,79 912 43 63,WaclawaPawlowska@armyspy.com,6765600499,20/02/17,NAX5W4,Sweater,89
ul. Prusa Bolesława 112,Siemianowice Śląskie,41-106,Gertruda,Nowak,78 662 62 06,GertrudaNowak@cuvox.de,55737335699,20/04/18,CRC4WH,Shoes,246
ul. Tysiąclecia 40,Płock,09-406,Julitta,Wieczorek,60 935 46 07,JulittaWieczorek@fleckens.hu,55652076999,23/08/17,YUPRWQ,Bra,117
ul. Oświęcimska 101,Tarnowskie Góry,42-600,Łucja,Majewska,72 737 42 42,LucjaMajewska@rhyta.com,70480175799,24/12/18,QONEYV,Hat,301
ul. Rocznicowa 50,Łódź,93-493,Adrianna,Duda,60 772 40 09,AdriannaDuda@armyspy.com,23335394299,29/01/18,NGK7QU,Jeans,85
ul. Komisji Edukacji Narodowej 145,Drobin,09-210,Wojciecha,Borkowska,72 502 34 53,WojciechaBorkowska@armyspy.com,15827974999,13/11/18,O32V76,Sweater,109
ul. Noakowskiego 16,Nieszawa,87-730,Krystiana,Kwiatkowska,72 637 50 73,KrystianaKwiatkowska@superrito.com,60691728799,07/05/17,OBX0JL,T-shirt,293
ul. Bosaków 142,Kraków,31-461,Alicja,Szczepańska,53 674 79 00,AlicjaSzczepanska@rhyta.com,86518072799,19/05/18,32DCQA,T-shirt,42
ul. Pogonowskiego Stefana 86,Łódź,90-569,Justyn,Adamczyk,51 808 59 29,JustynAdamczyk@dayrep.com,34563882399,07/08/18,7YEPA3,T-shirt,253
ul. Dworzec PKP Żabieniec 82,Łódź,91-340,Czcibor,Dąbrowski,69 874 85 47,CzciborDabrowski@gustr.com,15691498399,27/10/18,98TSJ9,Shoes,257
ul. Nałęczowska 13,Lublin,20-701,Radomiła,Ostrowska,60 588 91 49,RadomilaOstrowska@superrito.com,88440344199,25/03/17,MBASZ9,Shirt,244
ul. Gułowska 122,Warszawa,03-987,Jaropełk,Szczepański,67 831 02 92,JaropelkSzczepanski@jourrapide.com,7554268999,05/06/19,CFPXYF,Leatherjackets,286
ul. Bratnia 127,Radom,26-610,Paweł,Nowicki,60 641 69 44,PawelNowicki@einrot.com,79501690799,31/03/17,WMUQUF,Longcoat,114
ul. Turystyczna 55,Kielce,25-557,Lucyna,Gorska,67 678 92 50,LucynaGorska@rhyta.com,84336855699,23/06/18,6JO9EU,Sunglasses,213
ul. Rynkowa 149,Warszawa,02-495,Dorota,Jabłońska,78 339 42 37,DorotaJablonska@jourrapide.com,45297845099,29/01/18,V9QI22,Sweater,302
ul. Fizyków 11,Warszawa,04-413,Matylda,Jaworska,53 545 14 92,MatyldaJaworska@armyspy.com,7513266999,20/07/18,4K4L23,Sunglasses,320
ul. Kaperska 11,Szczecin,71-225,Luiza,Wojciechowska,53 296 34 61,LuizaWojciechowska@cuvox.de,17467475899,26/08/18,95Q6WX,Leatherjackets,239
ul. Dęby 60,Warszawa,04-308,Malina,Zawadzka,69 506 16 16,MalinaZawadzka@einrot.com,77876754499,28/08/18,FKHS91,Dress,78
ul. Na Uboczu 146,Bydgoszcz,85-369,Kazimiera,Zawadzka,60 367 93 16,KazimieraZawadzka@teleworm.us,69781962699,25/08/17,HUD1MR,Dress,333
ul. Dziewierza 8,Warszawa,01-935,Radzimierz,Pawlak,88 681 26 20,RadzimierzPawlak@cuvox.de,24975359899,09/05/19,L3ABU8,Skirt,277
ul. Wróblewskiego 72,Opole,45-760,Felicjan,Czarnecki,53 126 25 56,FelicjanCzarnecki@gustr.com,40252473399,18/08/18,JSSQBZ,Shoes,169
ul. Meiselsa Beera 19,Kraków,31-063,Feliks,Pawlak,79 830 67 76,FeliksPawlak@dayrep.com,50502891499,10/04/17,U5P3MX,T-shirt,193
ul. Arabska 38,Warszawa,03-977,Jacenty,Gorski,72 369 24 69,JacentyGorski@teleworm.us,96859999899,11/10/17,Y4WKHE,Dress,152
ul. Słowackiego Juliusza 134,Poznań,60-821,Adelajda,Piotrowska,88 751 32 28,AdelajdaPiotrowska@armyspy.com,91969014799,18/01/18,792HO9,Jeans,170
ul. Fitelberga Grzegorza 80,Mikołów,43-195,Seweryna,Zając,66 938 71 27,SewerynaZajac@superrito.com,96517244899,19/08/19,MG1GHS,Scarf,184
ul. Koszary 131,Zamość,22-402,Lechosława,Dudek,53 225 87 19,LechoslawaDudek@rhyta.com,80327891699,17/12/18,RXSG29,Poloshirt,188
ul. Bielaka Franciszka 52,Kraków,30-218,Zoja,Sokołowska,72 618 47 31,ZojaSokolowska@fleckens.hu,1902957699,12/12/18,0U2EV6,Highheels,122
ul. Kaliska 142,Łęczyca,99-100,Izolda,Maciejewska,88 823 10 91,IzoldaMaciejewska@dayrep.com,86327803399,05/06/17,ZF4Z5S,T-shirt,80
ul. Inwalidów 140,Bydgoszcz,85-749,Lechosława,Zielinska,69 638 19 63,LechoslawaZielinska@einrot.com,37894106299,14/04/19,N08N70,Boots,77
ul. Porfirowa 93,Kraków,30-394,Maciej,Symanski,79 545 47 57,MaciejSymanski@jourrapide.com,7778465099,18/01/17,BGU2P0,Dress,52
ul. Braterstwa Broni 6,Warszawa,02-495,Hajnrich,Zielinski,66 491 58 89,HajnrichZielinski@gustr.com,97507158599,27/10/17,GVEAE8,Dress,176
ul. Okienko 47,Warszawa,03-104,Agnieszka,Olszewska,88 203 19 24,AgnieszkaOlszewska@cuvox.de,80289532499,30/01/18,SUP53V,Dress,170
ul. Wręczycka 57,Częstochowa,42-210,Seweryna,Dąbrowski,88 442 00 58,SewerynaDabrowski@superrito.com,67711375599,18/02/17,YUPRWQ,Bra,117
ul. Aresa 34,Gdynia,81-601,Jolanta,Kaczmarek,72 419 36 56,JolantaKaczmarek@teleworm.us,56546817799,10/02/19,LKBAUJ,Skirt,46
ul. Operowa 80,Warszawa,03-036,Kasper,Wojciechowski,79 802 93 98,KasperWojciechowski@teleworm.us,37761177599,19/08/18,9ZTBGU,T-shirt,190
ul. Jachowicza Stanisława 5,Kraków,31-564,Hajnrich,Kaczmarek,66 433 44 47,HajnrichKaczmarek@fleckens.hu,1947603899,20/06/19,65ZL5E,Gloves,55
ul. Kaletnicza 132,Gdańsk,80-831,Jadzia,Kwiatkowska,51 335 73 11,JadziaKwiatkowska@armyspy.com,28649627799,11/07/19,UE8BLA,Jacket,100
ul. Północna 53,Warszawa,04-763,Jagoda,Olszewska,88 555 52 72,JagodaOlszewska@rhyta.com,343490999,27/12/18,THO7GS,Shorts,316
ul. Moczydło 67,Warszawa,01-127,Beata,Zając,69 769 21 78,BeataZajac@superrito.com,33925505599,21/03/17,Z20WIQ,Skirt,90
ul. Ikara 117,Białystok,15-692,Lechosława,Rutkowska,53 863 51 61,LechoslawaRutkowska@dayrep.com,26371452099,09/10/19,VMHUCH,Gloves,281
ul. Derby 41,Warszawa,03-287,Makary,Jabłoński,79 641 09 71,MakaryJablonski@jourrapide.com,2975736899,08/07/19,GGK9JS,T-shirt,54
ul. Chłodna 144,Warszawa,00-891,Hajnrich,Zielinski,79 520 39 71,HajnrichZielinski@gustr.com,28263714799,18/07/17,BCVJOW,T-shirt,201
ul. Łomiańska 48,Warszawa,01-685,Wiga,Woźniak,66 544 92 37,WigaWozniak@jourrapide.com,88769795199,16/06/17,7RNNSW,Swimsuit,229
Al. Sportowców 71,Siemianowice Śląskie,41-100,Gertruda,Maciejewska,67 874 08 56,GertrudaMaciejewska@fleckens.hu,16886860699,03/01/18,OBX0JL,T-shirt,293
ul. Wejherowska 149,Sopot,81-814,Weronika,Jaworska,51 686 47 25,WeronikaJaworska@dayrep.com,69728821799,14/04/17,NJRVY9,Highheels,111
ul. Luborzycka 104,Kraków,31-764,Lubomierz,Kalinowski,60 160 98 27,LubomierzKalinowski@superrito.com,4930852499,02/10/19,S8ZMOE,T-shirt,43
ul. Jaśminowy Stok 119,Gdańsk,80-177,Edyta,Czerwinska,53 110 88 23,EdytaCzerwinska@rhyta.com,44969742799,18/09/18,0DAONL,Highheels,240
ul. Czołgistów 140,Rzeszów,35-303,Jadwiga,Sokołowska,53 590 32 59,JadwigaSokolowska@dayrep.com,76296036699,20/10/19,VVF7SM,Dress,305
ul. Poloniusza 30,Lublin,20-711,Ryszard,Kalinowski,78 975 62 18,RyszardKalinowski@armyspy.com,8840800399,09/04/18,OZ1Y5E,Dress,119
ul. Zwycięstwa 50,Koszalin,75-041,Benedykta,Woźniak,66 559 00 90,BenedyktaWozniak@superrito.com,70573899599,10/04/18,Q6QQYK,T-shirt,83
ul. Raczyńskiego Edwarda 122,Poznań,60-465,Miłogost,Tomaszewski,72 421 64 82,MilogostTomaszewski@superrito.com,43252773299,20/07/18,A5RL09,T-shirt,335
ul. Tokarskiego 60,Jedlicze,38-460,Sławomira,Chmielewska,72 978 00 67,SlawomiraChmielewska@jourrapide.com,48301093399,20/11/17,NAX9ZS,T-shirt,59
ul. Bruska 105,Łódź,94-223,Fryderyka,Jasińska,66 765 28 77,FryderykaJasinska@jourrapide.com,17718100299,30/12/18,0QWACO,Skirt,149
ul. Barokowa 104,Warszawa,00-237,Katarzyna,Nowicka,78 947 66 55,KatarzynaNowicka@armyspy.com,33766520099,22/05/18,H5H5T8,Dress,281
ul. Odrzańska 111,Opole,45-644,Bolesław,Wojciechowski,69 405 88 96,BoleslawWojciechowski@einrot.com,41789904799,12/01/19,HW491Y,T-shirt,268
ul. Koszykarska 96,Wrocław,54-134,Antoni,Jaworski,66 364 90 66,AntoniJaworski@rhyta.com,63747741499,07/04/17,0G64E9,Jacket,197
ul. Wojska Polskiego 148,Ciechanów,06-401,Augustyna,Wysocka,51 846 24 20,AugustynaWysocka@einrot.com,62968422799,17/07/19,UPQJQ4,Shoes,346
ul. Mysłowicka 148,Siemianowice Śląskie,41-100,Malwina,Kwiatkowska,51 438 51 97,MalwinaKwiatkowska@teleworm.us,74252024499,16/04/19,SQXP2G,Hoodies,192
ul. Gołębia 70,Mikołów,43-190,Felicyta,Kucharska,88 459 62 63,FelicytaKucharska@jourrapide.com,27508112799,02/01/19,XA167N,T-shirt,273
ul. Branicka 85,Kraków,31-985,Adelajda,Duda,72 867 70 80,AdelajdaDuda@gustr.com,41950905499,09/11/17,6JO9EU,Sunglasses,213
ul. Joanny 15,Łódź,93-405,Jadzia,Chmielewska,51 110 32 53,JadziaChmielewska@cuvox.de,63499641799,06/04/18,JFV4T4,Bra,51
ul. Merkurego 77,Białystok,15-684,Michał,Sawicki,60 508 40 54,MichalSawicki@gustr.com,92372958099,11/05/19,4H4VJ2,Jacket,346
ul. Opatkowicka 76,Kraków,30-499,Korneliusz,Dąbrowski,72 930 47 31,KorneliuszDabrowski@cuvox.de,39444383199,23/10/17,PRNPF9,Jacket,327
ul. Plażowa 30,Warszawa,04-666,Honorata,Walczak,78 999 33 39,HonorataWalczak@cuvox.de,91825511199,27/06/17,BUI0P5,Boots,244
ul. Słowicza 85,Łódź,91-503,Kunegunda,Wysocka,60 409 01 98,KunegundaWysocka@cuvox.de,8285701499,14/07/19,6SIVXO,Dress,274
ul. Łabędzia 43,Kraków,30-651,Bogusława,Czerwinska,72 313 23 01,BoguslawaCzerwinska@fleckens.hu,81655173399,13/07/17,HR4NS0,Hoodies,107
ul. Lisia 76,Zielona Góra,65-093,Serafin,Michalski,72 434 45 17,SerafinMichalski@jourrapide.com,90370174099,25/12/19,W0URMQ,Jeans,332
Al. Modrzewiowa 2,Kraków,30-224,Zofia,Kowalczyk,60 351 23 94,ZofiaKowalczyk@rhyta.com,14303709699,06/05/19,UPQJQ4,Shoes,346
ul. Bulwar Musioła Karola 15,Opole,45-091,Zdzisława,Czarnecka,78 429 14 98,ZdzislawaCzarnecka@cuvox.de,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. Borówkowa 38,Lublin,20-142,Marcelina,Piotrowska,67 819 21 62,MarcelinaPiotrowska@armyspy.com,24749330199,25/03/18,1ERCMS,Skirt,224
ul. Truskawkowa 103,Jastrzębie-Zdrój,44-268,Jarosława,Majewska,66 527 51 72,JaroslawaMajewska@cuvox.de,34889618499,18/05/18,WYYBPN,Boots,195
ul. Potulicka 142,Szczecin,70-234,Klaudia,Majewska,69 714 42 16,KlaudiaMajewska@superrito.com,38218283199,17/07/19,533N6N,Shoes,104
ul. Kossak Szczuckiej Zofii 147,Białystok,15-710,Drugi,Pawlak,88 664 10 53,DrugiPawlak@armyspy.com,89659950099,03/02/19,8SA5Q1,Longcoat,238
ul. Łaska 109,Wrocław,54-617,Jadzia,Kamińska,66 382 27 73,JadziaKaminska@teleworm.us,95793856699,15/10/19,FKHS91,Dress,78
ul. Piętaka Stanisława 66,Łódź,91-161,Mirosława,Dąbrowski,88 270 65 56,MiroslawaDabrowski@cuvox.de,62673799999,19/04/18,P55DSK,Shoes,211
ul. Kamieńskiego Henryka 141,Wrocław,51-124,Mikolaj,Dudek,60 435 72 19,MikolajDudek@superrito.com,50296250799,11/09/17,7HF2YV,Skirt,224
ul. Księdza Blizińskiego Wacława 41,Szczecin,71-703,Racław,Kucharski,53 355 20 99,RaclawKucharski@armyspy.com,94592148299,29/04/17,K9FI4E,Skirt,250
ul. Gołębia 26,Chorzów,41-500,Henryka,Olszewska,53 297 71 37,HenrykaOlszewska@teleworm.us,33808687199,18/08/19,MB7SHL,T-shirt,226
ul. Kresowa 124,Lublin,20-215,Jarosław,Kamiński,88 583 69 20,JaroslawKaminski@armyspy.com,81641866799,04/09/17,387EN1,Poloshirt,76
Pl. Słoneczny 108,Warszawa,01-528,Bogumiła,Wojciechowska,79 343 22 53,BogumilaWojciechowska@dayrep.com,75715771099,26/12/17,JS62RN,T-shirt,282
ul. Srebrna 54,Olsztyn,10-698,Julianna,Zając,79 651 93 88,JuliannaZajac@einrot.com,26773604599,22/07/19,DW3RSO,Jeans,266
ul. Kiedacza Zbigniewa 51,Poznań,61-419,Asia,Pawłowska,72 181 48 05,AsiaPawlowska@cuvox.de,25273425899,13/01/17,XNKW0I,Highheels,192
ul. Dzieci Łodzi 84,Łódź,94-327,Bolesława,Maciejewska,53 162 08 36,BoleslawaMaciejewska@gustr.com,12679803599,24/10/18,LZ0S76,Leatherjackets,79
ul. Darzyńska 120,Poznań,61-304,Witołd,Kwiatkowski,72 612 60 97,WitoldKwiatkowski@cuvox.de,53305502799,28/01/18,ULMOCE,Jacket,161
ul. Braci Śniadeckich 94,Sosnowiec,41-219,Wisia,Kowalska,78 533 62 49,WisiaKowalska@teleworm.us,26960792699,23/12/18,QYO6XG,T-shirt,303
ul. Szmaragdowa 97,Łódź,91-528,Bolek,Nowakowski,72 594 16 43,BolekNowakowski@gustr.com,57810545799,16/07/19,S01TJX,Skirt,109
ul. Poprzeczna 87,Brzeg,49-304,Joasia,Zawadzka,66 970 78 24,JoasiaZawadzka@gustr.com,32315715899,01/03/18,O10UVN,Sweater,101
ul. Legendy 113,Warszawa,01-361,Dominika,Kwiatkowska,51 385 69 15,DominikaKwiatkowska@gustr.com,79676901699,27/12/19,4X9OEN,Shorts,230
ul. Radiowa 29,Olsztyn,10-206,Lucyna,Pawlak,53 457 12 33,LucynaPawlak@teleworm.us,28695093199,16/04/18,3M55ZM,Jacket,162
ul. Piastowska 55,Wrocław,50-953,Aron,Gorski,69 419 02 64,AronGorski@dayrep.com,79344159499,21/08/18,VMHUCH,Gloves,281
ul. Kaznodziejska 53,Gdańsk,80-811,Henryk,Duda,66 436 97 35,HenrykDuda@rhyta.com,19677434199,19/04/19,XJSIXO,T-shirt,67
ul. Jodłowa 96,Kielce,25-348,Racław,Czarnecki,78 761 41 83,RaclawCzarnecki@superrito.com,91704638599,14/06/18,6GY39Z,Jeans,111
ul. Małeckiego Antoniego 59,Poznań,60-706,Jadzia,Pawłowska,78 211 01 15,JadziaPawlowska@cuvox.de,66457303199,08/11/19,69BIQI,Skirt,58
ul. Karatowa 120,Warszawa,02-490,Felicjan,Woźniak,69 633 78 99,FelicjanWozniak@armyspy.com,40705033999,07/04/19,RHWQRK,Dress,90
ul. Kościuszki Tadeusza 24,Wrocław,50-441,Angelika,Duda,66 758 37 54,AngelikaDuda@armyspy.com,78547146899,31/12/19,MJAPRV,T-shirt,252
ul. Zodiakowa 146,Poznań,61-244,Aniela,Adamska,78 143 34 60,AnielaAdamska@teleworm.us,94579462699,10/10/17,QTLDD4,Boots,283
ul. Owczarska 128,Warszawa,01-351,Wojciech,Pawlak,72 182 59 33,WojciechPawlak@gustr.com,17656920999,22/12/17,GY0W75,Hat,113
ul. Zbyszewskiego Wiktora 149,Rzeszów,35-119,Lucyna,Kamińska,51 225 44 21,LucynaKaminska@fleckens.hu,99334303199,22/10/18,K7RCX5,Highheels,349
ul. Błogosławionej Salomei 49,Częstochowa,42-226,Honorata,Symanska,72 265 35 90,HonorataSymanska@superrito.com,92951558499,16/04/19,EIA0BC,Sweater,124
ul. Międzychodzka 132,Poznań,60-371,Przemek,Wiśniewski,69 836 85 39,PrzemekWisniewski@armyspy.com,85688738999,16/07/17,EP896Q,Dress,58
ul. Kalenicka 144,Szczecin,70-790,Leokadia,Woźniak,66 340 07 24,LeokadiaWozniak@einrot.com,99554322699,12/04/17,WEC1FS,T-shirt,168
ul. Partynicka 135,Wrocław,53-031,Bolesława,Wiśniewska,66 965 99 17,BoleslawaWisniewska@fleckens.hu,83390581199,14/08/19,UWRKFS,Sweater,75
ul. Powstańców Śląskich 96,Bodzanowice,46-312,Basia,Maciejewska,60 355 22 07,BasiaMaciejewska@superrito.com,33506326099,22/02/18,V9QI22,Sweater,302
ul. Pabianka 106,Łódź,91-219,Salomea,Wiśniewska,51 117 35 27,SalomeaWisniewska@einrot.com,85298718199,14/05/19,UPYRQT,T-shirt,166
ul. Księdza Gałeczki Jana 45,Chorzów,41-516,Kaja,Woźniak,72 617 94 92,KajaWozniak@fleckens.hu,38595989899,06/02/17,N2FP12,Dress,258
ul. Pod Fortem 136,Kraków,31-302,Oliwia,Walczak,72 347 45 61,OliwiaWalczak@fleckens.hu,91309253999,17/04/19,IRKDLT,Skirt,47
ul. Kręta 150,Chorzów,41-506,Apolonia,Gorska,78 313 30 94,ApoloniaGorska@teleworm.us,72652127299,16/06/19,TQ6YXO,Swimsuit,164
ul. Profesora Wiśniewskiego Jerzego 13,Kraków,30-384,Władysława,Zawadzka,60 843 63 88,WladyslawaZawadzka@einrot.com,72425944299,25/04/17,3M55ZM,Jacket,162
ul. Piastów 15,Katowice,40-868,Zdzisław,Ostrowski,79 765 89 93,ZdzislawOstrowski@gustr.com,90717380099,26/09/17,CZYN7R,Leatherjackets,248
ul. Sieniawska 107,Warszawa,04-939,Dyta,Czerwinska,66 625 48 73,DytaCzerwinska@cuvox.de,39733338899,30/06/17,KD8H9E,Jeans,342
ul. Kniaźnina Franciszka Dionizego 138,Lublin,20-457,Benedykta,Walczak,78 170 81 21,BenedyktaWalczak@jourrapide.com,5681375599,21/07/19,A5RL09,T-shirt,335
ul. Ciemna 77,Łódź,91-050,Jarogniew,Jaworski,79 541 41 56,JarogniewJaworski@cuvox.de,7655866899,07/09/19,86E59V,Sweater,77
ul. Stańczyka 4,Warszawa,01-237,Judyta,Szczepańska,67 978 87 63,JudytaSzczepanska@cuvox.de,3613777499,02/10/17,899N3F,Poloshirt,222
ul. Pułkownika Dąbka Stanisława 144,Gdynia,81-167,Stefania,Adamska,78 734 57 89,StefaniaAdamska@teleworm.us,93952322199,22/08/19,64PBD9,Jacket,159
ul. Kręta 55,Wrocław,50-233,Eligia,Walczak,53 169 21 72,EligiaWalczak@cuvox.de,88266768599,13/09/18,O0KMRB,Sweater,110
ul. Biały Kamień 60,Warszawa,02-593,Edyta,Kowalska,69 750 99 20,EdytaKowalska@dayrep.com,55873167499,16/01/18,GGK9JS,T-shirt,54
ul. Górnika Alfonsa 70,Katowice,40-133,Serafina,Nowicka,51 262 80 65,SerafinaNowicka@einrot.com,20527733599,06/11/19,6XYYIF,Sweater,231
ul. Fałata Juliana 98,Jaworzno,43-602,Gracja,Jaworska,69 540 69 88,GracjaJaworska@fleckens.hu,25398869299,21/04/17,OBX0JL,T-shirt,293
ul. Piechoty Józefa 40,Lublin,20-783,Radomiła,Zielinska,51 150 34 47,RadomilaZielinska@jourrapide.com,6901425699,01/02/18,9DTVW6,T-shirt,42
ul. Micheleta Edmonda 74,Wrocław,51-004,Racław,Majewski,53 238 68 47,RaclawMajewski@dayrep.com,56961503799,09/03/18,VKR6T1,Highheels,267
ul. Siedlecka 71,Gdynia,81-505,Wiola,Wojciechowska,79 977 49 86,WiolaWojciechowska@jourrapide.com,28994335299,20/12/17,BEFCRO,Jacket,44
ul. Reduta Miś 144,Gdańsk,80-741,Ludmita,Michalska,51 947 73 38,LudmitaMichalska@rhyta.com,83217831699,26/04/17,Y4NFKP,Boots,120
ul. Synów Pułku 126,Koszalin,75-687,Berta,Duda,53 533 97 66,BertaDuda@cuvox.de,76579348199,22/11/17,6SIVXO,Dress,274
ul. Deszczowa 38,Lublin,20-832,Agnieszka,Kowalczyk,53 486 91 96,AgnieszkaKowalczyk@teleworm.us,95959951299,01/02/18,F98A6H,Dress,216
ul. Marynarzy 67,Rzeszów,35-303,Stanisława,Wysocka,53 243 26 66,StanislawaWysocka@gustr.com,47552518899,13/07/19,PWNVBV,Shorts,278
ul. Kardynała Wyszyńskiego Stefana 97,Sosnowiec,41-200,Karina,Duda,67 216 18 66,KarinaDuda@gustr.com,76680847299,02/11/18,HTYEOB,Dress,247
ul. Żwawa 114,Wrocław,54-061,Borys,Majewski,72 527 88 55,BorysMajewski@fleckens.hu,28215100799,24/09/17,W30HX8,Dress,249
ul. Banacha Stefana 145,Radom,26-606,Krystyna,Czarnecka,88 263 70 99,KrystynaCzarnecka@dayrep.com,1904675899,30/06/19,C1HO43,T-shirt,275
ul. Golikówka 99,Kraków,30-723,Halina,Kowalska,60 333 82 17,HalinaKowalska@armyspy.com,82896034299,20/12/18,VMHUCH,Gloves,281
ul. Generała Kutrzeby Tadeusza 1,Poznań,61-719,Kinga,Walczak,79 680 00 69,KingaWalczak@armyspy.com,68490177599,13/09/17,SPZMMU,Poloshirt,334
ul. Lizbońska 47,Warszawa,03-969,Albina,Pawłowska,79 122 01 88,AlbinaPawlowska@cuvox.de,48789589499,21/05/17,JM99DI,Poloshirt,46
ul. Dickensa Karola 123,Częstochowa,42-209,Lesława,Nowicka,88 131 34 18,LeslawaNowicka@dayrep.com,31723733899,19/05/19,56CE6R,Dress,181
ul. Pod Reglami 21,Bydgoszcz,85-794,Klaudia,Dudek,79 639 38 49,KlaudiaDudek@armyspy.com,75203840399,18/09/19,7Z6EWO,Hat,102
ul. Bolesława Śmiałego 54,Szczecin,70-351,Sławomira,Rutkowska,67 653 01 28,SlawomiraRutkowska@superrito.com,98309413999,28/06/18,0G8KAL,Jacket,196
ul. Tarnobrzeska 39,Wrocław,53-404,Klaudia,Symanska,72 522 01 84,KlaudiaSymanska@fleckens.hu,57506149499,01/04/17,0DAONL,Highheels,240
ul. Księżycowa 68,Warszawa,01-934,Bazyli,Król,67 306 92 01,BazyliKrol@cuvox.de,23848157599,01/11/19,SH9PTS,Shorts,307
ul. Twarda 1,Warszawa,00-831,Lucjusz,Jaworski,53 925 09 81,LucjuszJaworski@cuvox.de,83360049799,03/01/18,KES2H6,Hoodies,100
ul. Konopnickiej Marii 142,Siemianowice Śląskie,41-100,Eliasz,Kalinowski,69 370 66 96,EliaszKalinowski@armyspy.com,4827384899,11/12/19,PRNPF9,Jacket,327
ul. Szerokie Łąki 31,Kraków,30-397,Klaudia,Jasińska,72 372 47 02,KlaudiaJasinska@cuvox.de,54805798299,12/01/17,F08BOA,Shoes,302
ul. Dynowska 131,Łódź,93-524,Jozafat,Sobczak,78 961 11 53,JozafatSobczak@dayrep.com,96548147199,27/08/19,OK5YAZ,T-shirt,72
ul. Baczyńskiego 146,Częstochowa,42-224,Konstanty,Adamski,60 280 10 80,KonstantyAdamski@cuvox.de,40349729099,23/03/19,ONJNR1,T-shirt,135
ul. Królowej Marysieńki 77,Wrocław,51-200,Hajnrich,Pawlak,72 622 56 24,HajnrichPawlak@teleworm.us,62774066799,28/06/17,QINSUV,Coat,203
ul. Króla Stanisława Augusta 20,Rzeszów,35-210,Wielisław,Majewski,51 181 94 80,WielislawMajewski@dayrep.com,93497694699,21/06/19,64PBD9,Jacket,159
ul. Spacerowa 38,Opole,45-094,Błažej,Adamski,66 719 87 07,BlazejAdamski@armyspy.com,43424300099,02/11/17,OK5YAZ,T-shirt,72
ul. Nowogródzka 132,Wrocław,51-351,Ania,Adamska,72 352 62 20,AniaAdamska@dayrep.com,53543530299,16/09/18,5MQS4M,Bra,101
ul. Radomszczańska 107,Warszawa,04-764,Martyna,Walczak,51 375 64 93,MartynaWalczak@einrot.com,30776772099,11/08/18,8RMOSG,Coat,312
ul. Gęsia 59,Kraków,31-535,Lucjan,Kalinowski,79 769 57 45,LucjanKalinowski@superrito.com,13693909799,13/10/19,QZOTNJ,Shoes,62
ul. Ilskiego Franciszka 149,Warszawa,04-479,Matylda,Kalinowska,79 486 52 63,MatyldaKalinowska@cuvox.de,81489204699,11/09/17,HBVQT3,Gloves,106
ul. Belwederska 16,Gdynia,81-110,Konstancja,Kalinowska,53 618 87 04,KonstancjaKalinowska@dayrep.com,75713693599,17/01/18,3N00LW,Skirt,104
ul. Cygańska 75,Warszawa,04-815,Dita,Woźniak,79 576 42 64,DitaWozniak@armyspy.com,20550147199,20/01/18,JFV4T4,Bra,51
ul. Pierzchówka 150,Kraków,30-611,Wisława,Nowakowska,53 563 44 32,WislawaNowakowska@rhyta.com,5267559299,30/12/19,792HO9,Jeans,170
ul. Chociszewskiego 9,Poznań,60-260,Oliwia,Zawadzka,53 418 71 07,OliwiaZawadzka@cuvox.de,87496929499,19/06/17,LX7Q6B,Dress,175
ul. Mochnackiego Maurycego 85,Łódź,93-160,Radomił,Sawicki,53 895 95 51,RadomilSawicki@jourrapide.com,50520832099,18/01/19,D8GI28,Shorts,299
ul. Łokietka Władysława 76,Kędzierzyn-Koźle,47-232,Augustyn,Czerwinski,60 328 00 08,AugustynCzerwinski@superrito.com,78372149899,13/12/17,9ZTBGU,T-shirt,190
ul. Storczykowa 67,Rzeszów,35-604,Bronisława,Majewska,53 158 90 51,BronislawaMajewska@rhyta.com,44345821299,04/08/17,UPYRQT,T-shirt,166
